1793,5,2480,2461
1794,2,2508,2461
1795,6,2540,2461
1796,7,2565,2461
1797,2,2597,2461
1823,イ,2907,2491
1824,キ,2935,2491
1825,ン,2966,2491
397,1,82,2517
398,2,106,2517
399,0,136,2517
400,5,167,2517
401,2,196,2517
402,1,229,2517
403,9,335,2517
404,2,364,2517
405,9,394,2517
693,フ,640,2517
694,リ,668,2517
695,コ,697,2517
696,ミ,721,2517
832,入,975,2517
833,金,1034,2517
1088,2,1973,2517
1089,4,1999,2517
1090,7,2032,2517
1091,4,2057,2517
1092,1,2093,2517
1808,2,2389,2517
1809,6,2423,2517
1810,1,2455,2517
1811,7,2478,2517
1812,7,2505,2517
1813,4,2534,2517
1814,1,2570,2517
1815,3,2595,2517
1816,ト,2650,2517
1817,ウ,2676,2517
1818,シ,2703,2517
1819,ン,2734,2517
1820,ブ,2761,2517
1821,ン,2821,2517
1822,パ,2848,2517
1838,プ,2764,2551
1839,ン,2822,2551
1840,パ,2849,2551
1841,イ,2907,2551
1842,キ,2935,2551
1843,ン,2969,2551
406,1,81,2577
407,2,106,2577
408,0,137,2577
409,5,165,2577
410,2,195,2577
411,5,224,2577
412,9,335,2577
413,2,364,2577
414,9,394,2577
697,フ,637,2577
698,リ,671,2577
699,コ,697,2577
700,ミ,718,2577
834,入,979,2577
835,金,1037,2577
1093,7,2005,2577
1094,7,2032,2577
1095,0,2063,2577
1096,1,2095,2577
1826,2,2393,2577
1827,6,2423,2577
1828,1,2456,2577
1829,8,2479,2577
1830,5,2507,2577
1831,1,2544,2577
1832,1,2570,2577
1833,4,2593,2577
1834,ト,2651,2577
1835,ウ,2676,2577
1836,シ,2702,2577
1837,ン,2735,2577
415,1,79,2634
416,2,104,2634
417,0,135,2634
418,5,165,2634
419,3,196,2634
420,0,225,2634
421,9,333,2634
422,9,362,2634
423,8,393,2634
701,ハ,636,2634
702,イ,667,2634
703,ト,701,2634
704,ウ,725,2634
705,キ,755,2634
706,ン,785,2634
836,振,979,2634
837,込,1038,2634
1097,1,2008,2634
1098,6,2033,2634
1099,2,2061,2634
1100,0,2088,2634
1844,2,2392,2634
1845,6,2424,2634
1846,1,2456,2634
1847,8,2481,2634
1848,6,2507,2634
1849,7,2537,2634
1850,3,2566,2634
1851,4,2595,2634
1852,カ,2643,2634
1853,ゴ,2675,2634
1854,メ,2732,2634
424,1,82,2692
425,2,108,2692
426,0,138,2692
427,5,166,2692
428,3,197,2692
429,1,228,2692
430,9,336,2692
431,2,365,2692
432,9,396,2692
707,フ,639,2692
708,リ,672,2692
709,コ,696,2692
710,ミ,721,2692
838,入,978,2692
839,金,1036,2692
1101,2,1973,2692
1102,4,1999,2692
1103,8,2031,2692
1104,9,2062,2692
1105,1,2095,2692
1855,ト,2651,2692
1856,ゥ,2677,2692
1857,シ,2706,2692
1858,ン,2738,2692
1859,プ,2764,2692
1860,ン,2824,2692
1861,バ,2850,2692
1862,イ,2908,2692
1863,キ,2937,2692
1864,ン,2970,2692
433,1,83,2747
434,2,106,2747
435,0,136,2747
436,5,166,2747
437,3,196,2747
438,1,229,2747
439,9,334,2747
440,2,366,2747
441,9,394,2747
711,フ,639,2747
712,リ,671,2747
713,コ,696,2747
714,ミ,720,2747
840,入,978,2747
841,金,1036,2747
1106,5,1974,2747
1107,0,2003,2747
1108,8,2033,2747
1109,2,2062,2747
1110,5,2092,2747
1865,2,2392,2747
1866,6,2422,2747
1867,2,2450,2747
1868,6,2482,2747
1869,2,2508,2747
1870,4,2539,2747
1871,5,2567,2747
1872,0,2598,2747
1873,ト,2651,2747
1874,ウ,2677,2747
1875,シ,2705,2747
1876,ン,2735,2747
1877,ブ,2764,2747
1878,ン,2823,2747
1879,バ,2852,2747
1880,イ,2906,2747
1881,キ,2936,2747
1882,ン,2970,2747
1898,ン,2851,2780
1899,ス,2878,2780
1900,(,2951,2780
1901,カ,2968,2780
1902,ブ,2995,2780
442,1,84,2806
443,2,108,2806
444,0,137,2806
445,6,167,2806
446,0,197,2806
447,4,225,2806
448,0,335,2806
449,3,366,2806
450,8,395,2806
715,ク,637,2806
716,レ,664,2806
717,ジ,697,2806
718,ッ,756,2806
719,ト,791,2806
842,支,978,2806
843,払,1040,2806
911,1,1476,2806
912,5,1500,2806
913,2,1530,2806
914,5,1558,2806
915,0,1587,2806
1883,2,2395,2806
1884,6,2422,2806
1885,2,2452,2806
1886,4,2478,2806
1887,7,2507,2806
1888,2,2540,2806
1889,0,2567,2806
1890,0,2598,2806
1891,ト,2652,2806
1892,ヨ,2679,2806
1893,タ,2695,2806
1894,フ,2737,2806
1895,ァ,2763,2806
1896,イ,2790,2806
1897,ナ,2818,2806
451,1,83,2861
452,2,109,2861
453,0,138,2861
454,6,170,2861
455,0,197,2861
456,5,228,2861
457,9,337,2861
458,2,368,2861
459,9,396,2861
720,キ,637,2861
721,ュ,667,2861
722,ウ,697,2861
723,ヨ,727,2861
844,入,980,2861
845,金,1037,2861
1111,2,1946,2861
1112,1,1977,2861
1113,2,2004,2861
1114,2,2034,2861
1115,9,2063,2861
1116,3,2093,2861
1903,2,2393,2861
1904,6,2423,2861
1905,4,2449,2861
1906,5,2480,2861
1907,9,2510,2861
1908,4,2536,2861
1909,9,2565,2861
1910,3,2597,2861
460,1,82,2921
461,2,109,2921
462,0,139,2921
463,6,169,2921
464,0,199,2921
465,7,227,2921
466,9,337,2921
467,9,366,2921
468,8,395,2921
724,ハ,638,2921
725,イ,669,2921
726,ト,703,2921
727,ウ,729,2921
728,キ,760,2921
729,ン,790,2921
846,振,975,2921
847,込,1038,2921
1117,2,2004,2921
1118,7,2034,2921
1119,0,2062,2921
1120,0,2088,2921
1911,2,2396,2921
1912,6,2423,2921
1913,4,2450,2921
1914,6,2482,2921
1915,2,2509,2921
1916,1,2547,2921
1917,9,2568,2921
1918,3,2595,2921
1919,イ,2645,2921
1920,ト,2677,2921
1921,ウ,2706,2921
1922,ハ,2734,2921
1923,ム,2764,2921
469,1,87,2978
470,2,110,2978
471,0,138,2978
472,6,169,2978
473,1,204,2978
474,1,226,2978
475,0,336,2978
476,3,365,2978
477,8,396,2978
478,:,419,2978
730,ク,639,2978
731,レ,669,2978
732,ジ,699,2978
733,ッ,757,2978
734,ト,791,2978
848,支,979,2978
849,払,1042,2978
916,2,1504,2978
917,0,1532,2978
918,0,1559,2978
919,0,1589,2978
1924,2,2394,2978
1925,6,2426,2978
1926,4,2451,2978
1927,6,2485,2978
1928,0,2511,2978
1929,1,2547,2978
1930,9,2567,2978
1931,3,2599,2978
1932,ヒ,2652,2978
1933,ロ,2680,2978
1934,シ,2707,2978
1935,マ,2737,2978
1936,ギ,2765,2978
1937,ﾝ,2825,2978
1938,コ,2854,2978
1939,ウ,2883,2978
1940,D,2912,2978
1941,C,2940,2978
1942,2,2396,3009
1943,6,2424,3009
1944,4,2452,3009
1945,6,2484,3009
1946,9,2512,3009
1947,6,2541,3009
1948,0,2570,3009
1949,9,2601,3009
1950,ト,2654,3009
1951,ウ,2680,3009
1952,シ,2707,3009
1953,ン,2738,3009
1954,プ,2767,3009
1955,ン,2826,3009
1956,バ,2846,3009
1957,イ,2909,3009
1958,キ,2938,3009
1959,ン,2971,3009
479,1,84,3036
480,2,108,3036
481,0,139,3036
482,6,169,3036
483,1,204,3036
484,4,223,3036
485,9,336,3036
486,2,364,3036
487,9,395,3036
488,:,423,3036
735,フ,642,3036
736,リ,668,3036
737,コ,698,3036
738,ミ,730,3036
850,入,978,3036
851,金,1036,3036
1121,9,2006,3036
1122,4,2034,3036
1123,1,2067,3036
1124,6,2092,3036
489,1,85,3091
490,2,108,3091
491,0,138,3091
492,6,169,3091
493,1,203,3091
494,5,225,3091
495,0,338,3091
496,3,369,3091
497,8,396,3091
739,フ,640,3091
740,リ,672,3091
741,カ,698,3091
742,エ,728,3091
852,支,978,3091
853,払,1040,3091
920,1,1389,3091
921,0,1413,3091
922,0,1442,3091
923,0,1471,3091
924,0,1504,3091
925,0,1531,3091
926,0,1561,3091
927,0,1589,3091
1960,ト,2653,3091
1961,ウ,2684,3091
1962,シ,2709,3091
1963,ン,2738,3091
1964,コ,2767,3091
1965,ウ,2797,3091
1966,ニ,2825,3091
1967,ュ,2853,3091
1968,ウ,2881,3091
498,1,87,3148
499,2,111,3148
500,0,140,3148
501,6,172,3148
502,1,203,3148
503,5,226,3148
504,0,338,3148
505,3,368,3148
506,8,397,3148
743,テ,641,3148
744,イ,669,3148
745,ギ,697,3148
854,支,980,3148
855,払,1042,3148
928,1,1391,3148
929,0,1413,3148
930,0,1441,3148
931,0,1471,3148
932,0,1502,3148
933,0,1531,3148
934,0,1558,3148
935,0,1587,3148
1969,6,2424,3148
1970,4,2451,3148
1971,6,2482,3148
1972,9,2510,3148
1973,6,2542,3148
1974,0,2567,3148
1975,9,2598,3148
