[2022/09/28 16:28:28][DEBUG](ViewGUI.py:44) Network: ws247 __init__ ViewGUI.py
[2022/09/28 16:28:28][DEBUG](ViewGUI.py:45) Machine: AMD64 __init__ ViewGUI.py
[2022/09/28 16:28:28][DEBUG](ViewGUI.py:46) Processor: Intel64 Family 6 Model 165 Stepping 5, GenuineIntel __init__ ViewGUI.py
[2022/09/28 16:28:28][DEBUG](ViewGUI.py:47) Platform: Windows-10-10.0.19041-SP0 __init__ ViewGUI.py
[2022/09/28 16:28:28][DEBUG](ViewGUI.py:48) System: Windows __init__ ViewGUI.py
[2022/09/28 16:28:28][DEBUG](ViewGUI.py:49) Release: 10 __init__ ViewGUI.py
[2022/09/28 16:28:28][DEBUG](ViewGUI.py:50) Version: 10.0.19041 __init__ ViewGUI.py
[2022/09/28 16:28:28][DEBUG](ViewGUI.py:51) MAC Address: 80E8_2CFB_55FD __init__ ViewGUI.py
[2022/09/28 16:28:28][DEBUG](ViewGUI.py:52) Host name: ws247 __init__ ViewGUI.py
[2022/09/28 16:28:29][DEBUG](ViewGUI.py:53) IP Address: 192.168.56.1 __init__ ViewGUI.py
[2022/09/28 16:28:29][DEBUG](ViewGUI.py:54) ViewGUI起動 __init__ ViewGUI.py
[2022/09/28 16:28:29][DEBUG](ViewGUI.py:80) ViewGUI起動完了 __init__ ViewGUI.py
[2022/09/28 16:28:30][DEBUG](ViewGUI.py:488) フォルダー選択起動 event_set_folder ViewGUI.py
[2022/09/28 16:28:30][DEBUG](ViewGUI.py:750) OverSaveボタン起動 event_Searchsave ViewGUI.py
[2022/09/28 16:28:38][DEBUG](ViewGUI.py:504) ファイル選択起動 event_set_file ViewGUI.py
[2022/09/28 16:28:38][DEBUG](ViewGUI.py:750) OverSaveボタン起動 event_Searchsave ViewGUI.py
[2022/09/28 16:28:58][DEBUG](ViewGUI.py:488) フォルダー選択起動 event_set_folder ViewGUI.py
[2022/09/28 16:28:58][DEBUG](ViewGUI.py:750) OverSaveボタン起動 event_Searchsave ViewGUI.py
[2022/09/28 16:29:01][DEBUG](ViewGUI.py:496) D:/OCRTESTPDF/PDFTEST_フォルダー選択完了 event_set_folder ViewGUI.py
[2022/09/28 16:29:01][DEBUG](ViewGUI.py:564) ファイル選択起動 event_updatefile ViewGUI.py
[2022/09/28 16:29:01][DEBUG](ViewGUI.py:750) OverSaveボタン起動 event_Searchsave ViewGUI.py
[2022/09/28 16:29:04][DEBUG](ViewGUI.py:583) PNG変換起動 event_selectfile ViewGUI.py
[2022/09/28 16:29:07][DEBUG](PngImagePlugin.py:186) STREAM b'IHDR' 16 13 call PIL\PngImagePlugin.py
[2022/09/28 16:29:07][DEBUG](PngImagePlugin.py:186) STREAM b'IDAT' 41 65536 call PIL\PngImagePlugin.py
[2022/09/28 16:29:10][DEBUG](PngImagePlugin.py:186) STREAM b'IHDR' 16 13 call PIL\PngImagePlugin.py
[2022/09/28 16:29:10][DEBUG](PngImagePlugin.py:186) STREAM b'IDAT' 41 8192 call PIL\PngImagePlugin.py
[2022/09/28 16:29:15][DEBUG](ViewGUI.py:589) D:/OCRTESTPDF/PDFTEST\Hirogin.pdf_PNG変換完了起動 event_selectfile ViewGUI.py
[2022/09/28 16:29:17][DEBUG](ViewGUI.py:564) ファイル選択起動 event_updatefile ViewGUI.py
[2022/09/28 16:29:17][DEBUG](ViewGUI.py:750) OverSaveボタン起動 event_Searchsave ViewGUI.py
[2022/09/28 16:29:18][DEBUG](PngImagePlugin.py:186) STREAM b'IHDR' 16 13 call PIL\PngImagePlugin.py
[2022/09/28 16:29:18][DEBUG](PngImagePlugin.py:186) STREAM b'IDAT' 41 8192 call PIL\PngImagePlugin.py
[2022/09/28 16:29:18][DEBUG](ViewGUI.py:597) D:/OCRTESTPDF/PDFTEST\Hirogin_1page.png_ファイル選択後イベント完了 event_selectfile ViewGUI.py
[2022/09/28 16:29:20][DEBUG](ViewGUI.py:564) ファイル選択起動 event_updatefile ViewGUI.py
[2022/09/28 16:29:20][DEBUG](ViewGUI.py:750) OverSaveボタン起動 event_Searchsave ViewGUI.py
[2022/09/28 16:29:22][DEBUG](PngImagePlugin.py:186) STREAM b'IHDR' 16 13 call PIL\PngImagePlugin.py
[2022/09/28 16:29:22][DEBUG](PngImagePlugin.py:186) STREAM b'IDAT' 41 65536 call PIL\PngImagePlugin.py
[2022/09/28 16:29:22][DEBUG](ViewGUI.py:597) D:/OCRTESTPDF/PDFTEST\Hirogin_2page.png_ファイル選択後イベント完了 event_selectfile ViewGUI.py
[2022/09/28 16:29:23][DEBUG](ViewGUI.py:564) ファイル選択起動 event_updatefile ViewGUI.py
[2022/09/28 16:29:23][DEBUG](ViewGUI.py:750) OverSaveボタン起動 event_Searchsave ViewGUI.py
[2022/09/28 16:29:29][DEBUG](ViewGUI.py:564) ファイル選択起動 event_updatefile ViewGUI.py
[2022/09/28 16:29:29][DEBUG](ViewGUI.py:750) OverSaveボタン起動 event_Searchsave ViewGUI.py
[2022/09/28 16:29:30][DEBUG](PngImagePlugin.py:186) STREAM b'IHDR' 16 13 call PIL\PngImagePlugin.py
[2022/09/28 16:29:30][DEBUG](PngImagePlugin.py:186) STREAM b'IDAT' 41 8192 call PIL\PngImagePlugin.py
[2022/09/28 16:29:30][DEBUG](ViewGUI.py:597) D:/OCRTESTPDF/PDFTEST\Hirogin_1page.png_ファイル選択後イベント完了 event_selectfile ViewGUI.py
[2022/09/28 16:29:32][DEBUG](ViewGUI.py:651) Tryボタン起動 event_clip_try ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:688) 画像処理Save起動 event_clip_start ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
[2022/09/28 16:29:34][DEBUG](ViewGUI.py:698) 画像処理Undo起動 event_clip_keep ViewGUI.py
